s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
1.203679243489949613e+02,4.667215440004905069e+00,-1.152801222761253399e+02,-1.310743442803250058e+00,-2.067115358537252091e-04,1.476049038172420502e+01,9.309075606490312405e-01
1.205678710671826650e+02,4.860440299340277548e+00,-1.152287136283432574e+02,-1.310784675520132225e+00,-2.057273981426815338e-04,1.477309514395505907e+01,9.234423770250519414e-01
1.207678177853703545e+02,5.053665200179573880e+00,-1.151773134802252230e+02,-1.310825711664732163e+00,-2.047479526222402565e-04,1.478558820871837298e+01,9.160370586004445981e-01
1.209677645035580582e+02,5.246896569703199731e+00,-1.151259200817370925e+02,-1.310866553716099947e+00,-2.037768768095978770e-04,1.479797066779775427e+01,9.086911253007240452e-01
1.211677112217457619e+02,5.440127695559754173e+00,-1.150745351780696097e+02,-1.310907201420760337e+00,-2.028106348120946735e-04,1.481024360034982834e+01,9.014041009016893202e-01
1.213676579399334514e+02,5.633358735870161560e+00,-1.150231586869108895e+02,-1.310947656171392417e+00,-2.018494548513802864e-04,1.482240807308905239e+01,8.941755129978482541e-01
1.215676046581211551e+02,5.826596545116223602e+00,-1.149717887462280999e+02,-1.310987920575112042e+00,-2.008970940707477848e-04,1.483446514046903353e+01,8.870048929720766306e-01
1.217675513763088588e+02,6.019833840922382606e+00,-1.149204272526491195e+02,-1.311027994353888282e+00,-1.999499279445325129e-04,1.484641584486044685e+01,8.798917759654855120e-01
1.219674980944965483e+02,6.213070937707158237e+00,-1.148690740831140857e+02,-1.311067879047479456e+00,-1.990082754884801755e-04,1.485826121672561761e+01,8.728357008465703615e-01
1.221674448126842520e+02,6.406315091029086695e+00,-1.148177272707100940e+02,-1.311107577381050771e+00,-1.980758185375916058e-04,1.487000227478984904e+01,8.658362101820785695e-01
1.223673915308719558e+02,6.599558463039530309e+00,-1.147663888595504886e+02,-1.311147089050064940e+00,-1.971489056429833939e-04,1.488164002620958648e+01,8.588928502068623461e-01
1.225673382490596452e+02,6.792801533346385590e+00,-1.147150586835547301e+02,-1.311186415739962197e+00,-1.962279574612096715e-04,1.489317546673746584e+01,8.520051707948194109e-01
1.227672849672473490e+02,6.986051937998831285e+00,-1.146637346765368619e+02,-1.311225560304115190e+00,-1.953167468310206760e-04,1.490460958088434751e+01,8.451727254294040259e-01
1.229672316854350527e+02,7.179301295480459366e+00,-1.146124190268863572e+02,-1.311264522427714629e+00,-1.944112626403991676e-04,1.491594334207837491e+01,8.383950711745336015e-01
1.231671784036227564e+02,7.372550256350841380e+00,-1.145611115240623832e+02,-1.311303303885105631e+00,-1.935119913690681881e-04,1.492717771282114825e+01,8.316717686469039528e-01
1.233671251218104459e+02,7.565806822676333532e+00,-1.145098100065735593e+02,-1.311341907678072793e+00,-1.926233743982590067e-04,1.493831364484107382e+01,8.250023819857894569e-01
1.235670718399981496e+02,7.759062078086842007e+00,-1.144585168046767478e+02,-1.311380333528385123e+00,-1.917406580602686614e-04,1.494935207924394227e+01,8.183864788263922607e-01
1.237670185581858533e+02,7.952316846504990266e+00,-1.144072316628284369e+02,-1.311418583288212591e+00,-1.908643627698763208e-04,1.496029394666081558e+01,8.118236302707906304e-01
1.239669652763735428e+02,8.145579488135807011e+00,-1.143559523264518276e+02,-1.311456660080698278e+00,-1.899994108817995803e-04,1.497114016739326381e+01,8.053134108608290820e-01
1.241669119945612465e+02,8.338840557264740383e+00,-1.143046812661376066e+02,-1.311494563643458511e+00,-1.891405439326247935e-04,1.498189165155603142e+01,7.988553985501932742e-01
1.243668587127489502e+02,8.532101050128606090e+00,-1.142534181817043617e+02,-1.311532295910060819e+00,-1.882883201888286000e-04,1.499254929921718116e+01,5.588126491094208559e-01
1.245668054309366397e+02,8.725369684356978794e+00,-1.142021607258038358e+02,-1.311569860213334993e+00,-1.874490766977095311e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.247667521491243434e+02,8.918636485989166474e+00,-1.141509115090317437e+02,-1.311607256338431782e+00,-1.866142679041820599e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.249666988673120471e+02,9.111902620260979191e+00,-1.140996701874940698e+02,-1.311644485652090353e+00,-1.857838773904419772e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.251666455854997366e+02,9.305177170317897151e+00,-1.140484343190045564e+02,-1.311681553010273227e+00,-1.849836038853280287e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.253665923036874403e+02,9.498449620936217030e+00,-1.139972066579233143e+02,-1.311718458940504206e+00,-1.841605992018798986e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.255665390218751440e+02,9.691721315585125396e+00,-1.139459868136861616e+02,-1.311755195137256802e+00,-1.833051701591528347e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.257664857400628335e+02,9.885001732220052517e+00,-1.138947722409638317e+02,-1.311791785350549189e+00,-1.827040373350544318e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.259664324582505373e+02,1.007827969350247344e+01,-1.138435658747202126e+02,-1.311828240749729479e+00,-1.817216918955703549e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.261663791764382410e+02,1.027155688712157477e+01,-1.137923672261441226e+02,-1.311864424304052923e+00,-1.802157907939205079e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.263663258946259305e+02,1.046484333696403013e+01,-1.137411735980612804e+02,-1.311900602978566477e+00,-1.818723553806087803e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.265662726128136342e+02,1.065812621146113059e+01,-1.136899884319745837e+02,-1.311936930278824409e+00,-1.785289037260739107e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.267662193310013379e+02,1.085140897634796531e+01,-1.136388106627562564e+02,-1.311971603421245636e+00,-1.682957711309270715e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.269661660491890416e+02,1.104470248465966264e+01,-1.135876354154788430e+02,-1.311979428691822047e+00,1.081389039368266768e-04,1.500000000000000000e+01,0.000000000000000000e+00
1.271661127673767311e+02,1.123798450279743477e+01,-1.135364578802567763e+02,-1.311899440828903085e+00,1.070760745717476078e-03,1.500000000000000000e+01,0.000000000000000000e+00
1.273660594855644348e+02,1.143125588064749820e+01,-1.134852369286158620e+02,-1.311501419002633284e+00,2.910318937116678373e-03,1.500000000000000000e+01,0.000000000000000000e+00
1.275660062037521385e+02,1.162447963562264874e+01,-1.134339103882244615e+02,-1.310769017513532697e+00,4.390971048701838159e-03,1.500000000000000000e+01,0.000000000000000000e+00
1.277659529219398280e+02,1.181767139382479925e+01,-1.133824109085594358e+02,-1.309751075888828664e+00,5.729386311631436308e-03,1.500000000000000000e+01,0.000000000000000000e+00
1.279658996401275317e+02,1.201083570200613515e+01,-1.133306819839752393e+02,-1.308486081134673240e+00,6.921702454389073306e-03,1.500000000000000000e+01,0.000000000000000000e+00
1.281658463583152354e+02,1.220387876462659094e+01,-1.132786987086850559e+02,-1.306977130621077121e+00,8.177969222858185241e-03,1.500000000000000000e+01,0.000000000000000000e+00
1.283657930765029391e+02,1.239686755804359208e+01,-1.132263914897775550e+02,-1.305216560684141935e+00,9.425615201726746453e-03,1.500000000000000000e+01,0.000000000000000000e+00
1.285657397946906428e+02,1.258977335869039571e+01,-1.131737163226381426e+02,-1.303208690765764288e+00,1.065545207157426663e-02,1.500000000000000000e+01,0.000000000000000000e+00
1.287656865128783181e+02,1.278252013341706217e+01,-1.131206430672950063e+02,-1.300955786640340062e+00,1.188199568953757050e-02,1.500000000000000000e+01,0.000000000000000000e+00
1.289656332310660218e+02,1.297517103660936044e+01,-1.130671035320467155e+02,-1.298457733296102479e+00,1.310261726716137332e-02,1.500000000000000000e+01,0.000000000000000000e+00
1.291655799492537255e+02,1.316769499599464055e+01,-1.130130555303923501e+02,-1.295716243010236468e+00,1.431611041283666584e-02,1.500000000000000000e+01,-5.590840113147213408e+00
1.293655266674414293e+02,1.336001966461687651e+01,-1.129584691304015109e+02,-1.292733479011590747e+00,1.552233707781279851e-02,1.492528926804864575e+01,-1.272495718865446257e+01
1.295654733856291330e+02,1.355220447841575648e+01,-1.129032773769632456e+02,-1.289509559886345746e+00,1.672302879724643643e-02,1.475383451435683924e+01,-1.245426706005545903e+01
1.297654201038168367e+02,1.374421481126675104e+01,-1.128474400595245015e+02,-1.286046027201201980e+00,1.791771101786308537e-02,1.458407532978503518e+01,-1.219690826933167926e+01
1.299653668220045120e+02,1.393598309957767079e+01,-1.127909272643488379e+02,-1.282345009976323391e+00,1.910597153954080377e-02,1.441588671098194396e+01,-1.195209687295139744e+01
1.301653135401922157e+02,1.412756484501073118e+01,-1.127336731542527701e+02,-1.278406279044415284e+00,2.028940750561576342e-02,1.424914820518932679e+01,-1.171946896738826283e+01
1.303652602583799194e+02,1.431892016339141627e+01,-1.126756400277683809e+02,-1.274231278362037978e+00,2.146778724556970205e-02,1.408373834802345215e+01,-1.149850905491065056e+01
1.305652069765676231e+02,1.450998717122522308e+01,-1.126167976312377874e+02,-1.269821955702352012e+00,2.264176944036466743e-02,1.391953690165101776e+01,-1.128872462146665967e+01
1.307651536947553268e+02,1.470081748184860793e+01,-1.125570809970084980e+02,-1.265177569855415296e+00,2.381208039422432268e-02,1.375642470539676410e+01,-1.108973522979858650e+01
1.309651004129430305e+02,1.489136395834528948e+01,-1.124964555890690860e+02,-1.260299381172709454e+00,2.497903093635186686e-02,1.359428219310283659e+01,-1.090088682598835312e+01
1.311650471311307342e+02,1.508157154804760580e+01,-1.124348902073246990e+02,-1.255188958877113459e+00,2.614459097790473516e-02,1.343299353284028719e+01,-1.072203980952528291e+01
1.313649938493184095e+02,1.527148811317804089e+01,-1.123723203967317090e+02,-1.249844871599026019e+00,2.730811545429901940e-02,1.327243918460144911e+01,-1.055269365335539788e+01
1.315649405675061132e+02,1.546105653821680548e+01,-1.123087157255326076e+02,-1.244268116946646074e+00,2.847109719865137389e-02,1.311250124807953377e+01,-1.039212214411170621e+01
1.317648872856938169e+02,1.565023060446547376e+01,-1.122440429487339202e+02,-1.238459634364658779e+00,2.963661571582677443e-02,1.295306710958626795e+01,-1.024056754286342397e+01
1.319648340038815206e+02,1.583905437290343166e+01,-1.121782377222974816e+02,-1.232417080674887533e+00,3.080224938792023789e-02,1.279401468657494689e+01,-1.009726576821419464e+01
1.321647807220692243e+02,1.602745692127641419e+01,-1.121112751420460540e+02,-1.226141162435023135e+00,3.197171189309543776e-02,1.263522779748147151e+01,-9.961575168514576362e+00
1.323647274402569280e+02,1.621540437292589942e+01,-1.120431179918382725e+02,-1.219631846132719577e+00,3.314838759677187635e-02,1.247659460623768446e+01,-9.834107522000074653e+00
1.325646741584446033e+02,1.640293639162792161e+01,-1.119737017083379982e+02,-1.212885618723883674e+00,3.432785973573047184e-02,1.231798757580723525e+01,-9.713648046682347825e+00
1.327646208766323070e+02,1.658996290219570113e+01,-1.119030091076484013e+02,-1.205902970397500162e+00,3.551764091074998547e-02,1.215929248848850186e+01,-9.599901353400602133e+00
1.329645675948200108e+02,1.677646816135232299e+01,-1.118309957655480389e+02,-1.198682391790455437e+00,3.671973319841125016e-02,1.200039400517902166e+01,-9.493784796446833596e+00
1.331645143130077145e+02,1.696248585025619704e+01,-1.117575968316683088e+02,-1.191218926343767137e+00,3.792782442580112240e-02,1.184115509792338194e+01,-9.393398907832301248e+00
1.333644610311954182e+02,1.714789939542651709e+01,-1.116828062059836952e+02,-1.183513102212964352e+00,3.915552873812306461e-02,1.168146375607863696e+01,-9.299173882692237214e+00
1.335644077493831219e+02,1.733272018102313439e+01,-1.116065670216054713e+02,-1.175561162799891424e+00,4.040053411396921090e-02,1.152119424735025355e+01,-9.212208130897053593e+00
1.337643544675707972e+02,1.751697279651589767e+01,-1.115288146324935070e+02,-1.167356456309351476e+00,4.165522046278801599e-02,1.136019433456605476e+01,-9.129635731529262443e+00
1.339643011857585009e+02,1.770050428063122183e+01,-1.114495591129812624e+02,-1.158900095764686222e+00,4.294257111944990019e-02,1.119835407162902108e+01,-9.053118106851739455e+00
1.341642479039462046e+02,1.788336639997538313e+01,-1.113687229611624190e+02,-1.150184868205758049e+00,4.425131544423854119e-02,1.103552678415982591e+01,-8.983742884375693905e+00
1.343641946221339083e+02,1.806556939580323728e+01,-1.112862432240393105e+02,-1.141202258668554625e+00,4.557381745145465402e-02,1.087153676305069538e+01,-8.917350748592538068e+00
1.345641413403216120e+02,1.824691088406817130e+01,-1.112021537267320070e+02,-1.131954971311263769e+00,4.694697645611411313e-02,1.070627486832573894e+01,-8.857469104271151750e+00
1.347640880585093157e+02,1.842750171135588744e+01,-1.111163438618139878e+02,-1.122430430392270528e+00,4.834359527809468926e-02,1.053955776104706032e+01,-8.804524911777669161e+00
1.349640347766970194e+02,1.860731455965696668e+01,-1.110287629287872448e+02,-1.112619125623809380e+00,4.976185559358241306e-02,1.037118151783217357e+01,-8.739555391810386098e+00
1.351639814948846947e+02,1.878612569962375289e+01,-1.109394565162517665e+02,-1.102511458737339911e+00,5.138386689528411794e-02,1.020129968375595730e+01,-8.620103297159893430e+00
1.353639282130723984e+02,1.896408255572183066e+01,-1.108482801194812595e+02,-1.092048807894579587e+00,5.364438339991053906e-02,1.003092181747956957e+01,-8.427035609769658819e+00
1.355638749312601021e+02,1.914107993566981136e+01,-1.107551825736110800e+02,-1.081004880101470000e+00,5.679366752252056061e-02,9.861514907961094423e+00,-7.935088577354450834e+00
1.357638216494478058e+02,1.931690086706156961e+01,-1.106601207932480122e+02,-1.069051438644587071e+00,6.326214813616715116e-02,9.699293089746149121e+00,-7.400396918483668429e+00
1.359637683676355095e+02,1.949159312273139832e+01,-1.105627940571852434e+02,-1.055696532058358894e+00,7.053370802635088033e-02,9.545518125619111061e+00,-6.834417542890124153e+00
1.361637150858232133e+02,1.966487695217096743e+01,-1.104630212125003794e+02,-1.040794626053407335e+00,7.849832582417992644e-02,9.401269997700964609e+00,-6.288244630921737688e+00
1.363636618040108885e+02,1.983650801954592779e+01,-1.103605801185171487e+02,-1.024301377978356298e+00,8.657036505915798041e-02,9.266566236500109355e+00,-5.765758391126677651e+00
1.365636085221985923e+02,2.000645344287888250e+01,-1.102551138055028730e+02,-1.006180193241595244e+00,9.465826231985334516e-02,9.141310676216301445e+00,-5.252630995553751347e+00
1.367635552403862960e+02,2.017427428375390619e+01,-1.101465125179104376e+02,-9.864336397240160981e-01,1.028808129347353467e-01,9.025689348757920172e+00,-4.749868650287650595e+00
1.369635019585739997e+02,2.033982313717772428e+01,-1.100344852490066216e+02,-9.650456348027359743e-01,1.111771668743234132e-01,8.919844557131408891e+00,-4.259945637712016620e+00
1.371634486767617034e+02,2.050299616440386785e+01,-1.099186950328087704e+02,-9.419699790091020652e-01,1.194632391069715416e-01,8.823837182515877231e+00,-3.760954672000684340e+00
1.373633953949494071e+02,2.066311447232588705e+01,-1.097992196992898926e+02,-9.172501888404888115e-01,1.279563547396716516e-01,8.738198986960140857e+00,-3.270920799161673109e+00
1.375633421131370824e+02,2.082024095416155518e+01,-1.096755990069271576e+02,-8.908326980488914248e-01,1.363666003736702659e-01,8.663030750102569399e+00,-2.783465320690075906e+00
1.377632888313247861e+02,2.097404212923559896e+01,-1.095476533000755808e+02,-8.627095653624318183e-01,1.447107174368331695e-01,8.598547101987655594e+00,-2.245586922269952712e+00
1.379632355495124898e+02,2.112382410095554164e+01,-1.094155324482086939e+02,-8.329233406201447254e-01,1.536078502229440701e-01,8.546169714794698891e+00,-1.757067130482939943e+00
1.381631822677001935e+02,2.126968841956362155e+01,-1.092786821159695023e+02,-8.013437272601624528e-01,1.616587992780176009e-01,8.504961915336423317e+00,-1.439015859311705503e+00
1.383631289858878972e+02,2.141095687611592169e+01,-1.091372990279904798e+02,-7.684559386713950557e-01,1.672265873046363260e-01,8.471063934615541413e+00,-1.439015859311705503e+00
1.385630757040756009e+02,2.154743731233767434e+01,-1.089912864115499076e+02,-7.349338142226226056e-01,1.663180086974410110e-01,8.437029760962401426e+00,-1.266569206538848524e+00
1.387630224222633046e+02,2.167926176534031413e+01,-1.088404899748495751e+02,-7.018830937497839706e-01,1.639830557714321846e-01,8.406960120932843950e+00,-1.007145990079491460e+00
1.389629691404509799e+02,2.180585141958545137e+01,-1.086857157821956434e+02,-6.692860730161747096e-01,1.625103779787239744e-01,8.382972468286567391e+00,-8.295337857511653201e-01
